epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
142,42605.5,1.27418,0.65919,1.00675,0.85285,0.6497,0.71242,0.40501,1.34024,0.63507,0.93772,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,42821,1.28224,0.66406,1.00809,0.85284,0.64956,0.71254,0.4052,1.33958,0.63472,0.93746,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,43035.2,1.27779,0.66223,1.00785,0.85401,0.64917,0.71267,0.4052,1.33968,0.63441,0.93734,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,43245.7,1.27627,0.66167,1.00632,0.85476,0.64874,0.71266,0.40502,1.34005,0.63431,0.93721,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,43456,1.27566,0.6613,1.00669,0.85376,0.64934,0.71261,0.40485,1.34085,0.63407,0.93719,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,43666.7,1.27603,0.65903,1.00569,0.85418,0.6494,0.71286,0.40508,1.34004,0.6337,0.93695,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,43881.8,1.2727,0.65964,1.00574,0.85402,0.64988,0.71309,0.40501,1.34043,0.63362,0.93684,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,48671.6,1.27107,0.65853,1.00524,0.85383,0.64982,0.71311,0.40501,1.34028,0.6334,0.93664,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,48894.4,1.27333,0.6577,1.0032,0.85445,0.64959,0.7131,0.40486,1.3406,0.6333,0.93644,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,49112.2,1.27417,0.65932,1.00421,0.8543,0.64961,0.71307,0.40506,1.34012,0.63284,0.93614,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,49352.7,1.27181,0.65701,1.00343,0.85451,0.64975,0.71294,0.40512,1.33986,0.63237,0.93592,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,51557.1,1.27437,0.65882,1.00385,0.85398,0.6503,0.71295,0.4051,1.33979,0.63235,0.93578,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,51856.5,1.27615,0.65975,1.00413,0.85414,0.65058,0.71329,0.40545,1.33855,0.63192,0.9354,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,52071.7,1.2683,0.65622,1.003,0.85433,0.65071,0.7135,0.40555,1.33843,0.63174,0.93523,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,52285.1,1.26998,0.65617,1.00378,0.85451,0.65038,0.71351,0.40561,1.33819,0.63168,0.93498,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,52500.1,1.27256,0.65792,1.00352,0.85368,0.65085,0.71355,0.40547,1.33845,0.63162,0.93482,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,52740.5,1.27436,0.65922,1.00381,0.8537,0.65083,0.71363,0.40562,1.33769,0.63143,0.93454,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,52978.1,1.27229,0.65673,1.00229,0.85395,0.6508,0.71362,0.4056,1.33796,0.6315,0.93437,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,53193,1.2708,0.65668,1.0029,0.85446,0.65015,0.71363,0.40571,1.33727,0.63124,0.93412,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,53408.8,1.26998,0.6555,1.00052,0.85454,0.65027,0.71371,0.40602,1.33645,0.63102,0.93375,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,53619.4,1.26954,0.65657,1.00133,0.85372,0.65112,0.71392,0.40603,1.3361,0.63087,0.93347,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,53831.4,1.26906,0.65474,1.00066,0.85495,0.65033,0.71384,0.40611,1.33603,0.63055,0.93328,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,54046,1.26907,0.65608,1.00117,0.85473,0.65075,0.71406,0.40616,1.33589,0.63044,0.93312,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,54264.4,1.26783,0.65557,1.00322,0.85504,0.6507,0.71408,0.40648,1.33527,0.63015,0.93288,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,54487.4,1.26664,0.65271,1.00053,0.8549,0.65077,0.7141,0.40661,1.33476,0.62986,0.9327,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,54703.1,1.26698,0.65468,1.00069,0.85404,0.65132,0.71413,0.40665,1.33472,0.62969,0.9326,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,55026.7,1.2648,0.6525,0.99887,0.85456,0.65099,0.71411,0.40663,1.33466,0.62946,0.93242,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,55241.8,1.26679,0.65272,0.99993,0.85517,0.65083,0.71433,0.40702,1.33365,0.62915,0.93211,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,55456,1.26667,0.65474,0.99907,0.85489,0.65114,0.71445,0.40706,1.33371,0.62921,0.93191,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,55670,1.26575,0.65233,1.00051,0.85433,0.65119,0.71438,0.40726,1.33326,0.62907,0.93175,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,55890,1.26542,0.65274,0.99886,0.85611,0.65049,0.71454,0.40728,1.33294,0.629,0.93152,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,56123,1.26575,0.65324,0.99907,0.85603,0.65096,0.71475,0.40791,1.33229,0.62875,0.93123,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,57546.3,1.25939,0.64968,0.9985,0.85598,0.65125,0.71493,0.4082,1.33142,0.62847,0.93093,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,57743,1.26499,0.65095,0.99594,0.85513,0.65166,0.71505,0.40819,1.33156,0.62847,0.93081,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,57951.5,1.26156,0.65085,0.99726,0.85484,0.65204,0.7152,0.40826,1.33166,0.62848,0.93069,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,58158.2,1.26402,0.65119,0.99713,0.8542,0.65276,0.71545,0.40838,1.33133,0.62843,0.93046,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,58368.4,1.26163,0.65059,0.9951,0.85387,0.65254,0.71532,0.40837,1.33141,0.62829,0.93024,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,58574.6,1.26483,0.65143,0.9955,0.8534,0.65284,0.71548,0.40843,1.3311,0.6282,0.92993,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,58781.5,1.25571,0.648,0.99416,0.85413,0.65282,0.71555,0.40844,1.33127,0.62828,0.92969,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,58991.1,1.26007,0.65009,0.99498,0.8536,0.65315,0.71553,0.40859,1.33132,0.62812,0.92954,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,59200,1.25892,0.64947,0.99353,0.85339,0.65347,0.71577,0.40866,1.3314,0.62804,0.92936,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,59408.5,1.25636,0.64826,0.99445,0.85315,0.65363,0.71575,0.40876,1.33147,0.62797,0.92912,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,59617.7,1.26562,0.65001,0.99604,0.85363,0.65371,0.71587,0.40895,1.33074,0.62788,0.92882,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,59838.8,1.25353,0.6458,0.99192,0.85397,0.65343,0.7159,0.4092,1.32981,0.62774,0.92845,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,60052.8,1.25859,0.64826,0.9934,0.8535,0.6542,0.71629,0.4097,1.32905,0.62767,0.92816,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,60266.1,1.25842,0.64651,0.99314,0.85369,0.65433,0.71644,0.40981,1.3285,0.62753,0.92779,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,60480.9,1.25679,0.64619,0.99216,0.85365,0.65455,0.71647,0.40988,1.32826,0.62748,0.9275,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,60690.6,1.25691,0.64691,0.99404,0.85442,0.65442,0.71679,0.40985,1.32802,0.6274,0.92732,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,60901.7,1.2521,0.6438,0.99304,0.85476,0.65444,0.71684,0.41032,1.32791,0.62731,0.92711,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,61116.3,1.25136,0.64458,0.99239,0.85485,0.65453,0.71685,0.40991,1.32761,0.62718,0.92694,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,61324.4,1.25997,0.64758,0.99353,0.85578,0.65397,0.71686,0.40992,1.3275,0.62707,0.92683,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,61533.1,1.25552,0.64472,0.99281,0.85592,0.6542,0.71796,0.40996,1.32748,0.62694,0.92675,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,61774,1.25367,0.64309,0.99193,0.85578,0.65434,0.71829,0.41007,1.32737,0.62706,0.92665,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,61990.3,1.25254,0.64346,0.9914,0.8561,0.65446,0.71838,0.41015,1.32778,0.62709,0.92661,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,62228.3,1.25104,0.64373,0.99286,0.85642,0.65415,0.7186,0.41026,1.32711,0.62682,0.92636,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,63521.2,1.25169,0.64232,0.99145,0.85652,0.65409,0.71861,0.41006,1.3273,0.62677,0.92629,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,63731.9,1.25622,0.64477,0.99167,0.85592,0.65448,0.71867,0.41027,1.32725,0.62655,0.92617,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,63944.1,1.24923,0.64099,0.99071,0.85602,0.65498,0.71883,0.41047,1.32714,0.62634,0.92605,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,64160,1.24953,0.64117,0.99156,0.8559,0.65499,0.71899,0.41064,1.32667,0.6259,0.92592,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,64370.6,1.25031,0.64149,0.99171,0.8562,0.65502,0.71904,0.41081,1.32667,0.62568,0.92588,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,64580.3,1.25,0.64032,0.99154,0.85638,0.655,0.71935,0.41117,1.32638,0.62541,0.92582,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,64790.5,1.24497,0.63862,0.99111,0.85691,0.65456,0.71931,0.41124,1.32643,0.62531,0.92583,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,65011.5,1.25073,0.64119,0.98945,0.85667,0.65473,0.71944,0.41089,1.32682,0.62518,0.9258,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,65233,1.24811,0.64046,0.99082,0.85685,0.65438,0.71938,0.41074,1.32718,0.62506,0.9258,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,65462.6,1.24735,0.6394,0.98958,0.85642,0.65464,0.71934,0.41076,1.3274,0.62476,0.92578,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,65736.6,1.24989,0.6396,0.99081,0.85626,0.65483,0.71934,0.41047,1.32815,0.62464,0.9258,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,65949.3,1.24311,0.63717,0.9888,0.8564,0.65483,0.71941,0.4107,1.32765,0.62448,0.92565,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,66159.7,1.24459,0.63793,0.98864,0.85607,0.65511,0.71958,0.41066,1.32756,0.62438,0.92556,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,66368.6,1.24482,0.63797,0.98962,0.85641,0.655,0.71959,0.41068,1.32737,0.62403,0.92548,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,66579.4,1.24367,0.63605,0.98806,0.85661,0.65504,0.7196,0.41055,1.32748,0.62379,0.92549,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,66790.4,1.24246,0.63416,0.98849,0.85699,0.65487,0.71955,0.41051,1.32772,0.62372,0.92542,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,67006.4,1.24008,0.63393,0.98721,0.85614,0.65546,0.71955,0.41054,1.32759,0.62366,0.92537,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,67217.4,1.24366,0.63557,0.98933,0.85643,0.65526,0.71954,0.41053,1.32778,0.62352,0.92536,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,67428.2,1.24181,0.63489,0.98823,0.85614,0.65534,0.71949,0.41045,1.32842,0.62353,0.92538,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,67638.9,1.24479,0.6372,0.98917,0.85591,0.65537,0.71944,0.41041,1.32872,0.62354,0.9254,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,67853.8,1.24337,0.636,0.98931,0.85554,0.65581,0.71964,0.41054,1.32884,0.62341,0.92545,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,68064.6,1.2426,0.63647,0.98851,0.8552,0.65589,0.71968,0.41063,1.32886,0.62329,0.92545,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,68283.7,1.23741,0.63306,0.98878,0.85593,0.65563,0.71992,0.4106,1.32905,0.62334,0.92548,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,68494.6,1.23946,0.63261,0.98746,0.8559,0.65572,0.71994,0.41049,1.32948,0.62324,0.9255,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,68705.5,1.23578,0.6311,0.98756,0.8558,0.65562,0.71979,0.41048,1.32965,0.62313,0.92549,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,68947.6,1.23749,0.63189,0.98627,0.85608,0.65553,0.71974,0.41034,1.33006,0.62308,0.92558,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,69158,1.23636,0.63186,0.98745,0.85535,0.65581,0.71978,0.41025,1.33051,0.62298,0.92564,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,69448.7,1.24165,0.63323,0.98824,0.85586,0.65566,0.71967,0.41012,1.33077,0.62289,0.92567,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,69660.3,1.23721,0.63115,0.98677,0.85657,0.65532,0.71973,0.41027,1.3305,0.62264,0.92569,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,69871.7,1.23563,0.63013,0.98546,0.85672,0.65534,0.71984,0.41038,1.33021,0.62243,0.92557,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,70084.1,1.23945,0.63228,0.98577,0.85643,0.65555,0.71965,0.40993,1.33049,0.62252,0.92549,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,70295.5,1.23655,0.63105,0.98573,0.8558,0.65586,0.71959,0.40981,1.33086,0.62232,0.92549,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,70509,1.23614,0.62973,0.98632,0.85542,0.65617,0.7197,0.41008,1.3302,0.62203,0.92531,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,70720.2,1.23331,0.62903,0.98569,0.85523,0.65635,0.71988,0.41041,1.32968,0.62189,0.92525,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,70930.7,1.23194,0.62862,0.98481,0.8551,0.65638,0.71995,0.41045,1.32915,0.62193,0.92509,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,71148.6,1.23131,0.62805,0.98386,0.85544,0.65626,0.71998,0.4106,1.32879,0.6218,0.92498,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,71510.4,1.23362,0.62726,0.985,0.8557,0.65622,0.71996,0.41064,1.32885,0.62167,0.92498,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
