epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
142,15532.7,1.19655,0.59369,1.04364,0.92834,0.88342,0.93109,0.45908,1.63844,0.64296,1.11762,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,15654.5,1.19732,0.59792,1.04618,0.92816,0.88319,0.9309,0.45899,1.63862,0.64295,1.11745,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,15777.3,1.20001,0.59716,1.04616,0.92775,0.88344,0.93095,0.45916,1.63802,0.6427,1.11718,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,15898.3,1.19242,0.59294,1.0439,0.92777,0.88398,0.93126,0.45887,1.63779,0.6426,1.11701,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,16018.9,1.19597,0.59585,1.04373,0.92838,0.88399,0.93148,0.45927,1.63712,0.64245,1.11658,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,16138.9,1.19782,0.59782,1.04378,0.92859,0.885,0.9339,0.45909,1.63677,0.64243,1.11633,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,16259.6,1.19463,0.59455,1.04336,0.92828,0.88514,0.93385,0.45935,1.63697,0.64236,1.11616,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,16382.7,1.19197,0.59309,1.04491,0.92846,0.88509,0.93424,0.4594,1.63688,0.64192,1.11601,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,16503.9,1.1892,0.59196,1.04112,0.92825,0.88561,0.93459,0.45952,1.6363,0.6418,1.11548,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,16627.7,1.19312,0.59483,1.04029,0.92768,0.88612,0.93476,0.45995,1.63477,0.64135,1.11482,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,16751.6,1.19479,0.59375,1.04058,0.92768,0.88671,0.93484,0.46027,1.63349,0.64113,1.11428,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,16875.1,1.19475,0.59428,1.04224,0.92773,0.88626,0.93491,0.46059,1.63331,0.64062,1.11414,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,16998.2,1.19092,0.59374,1.04103,0.92757,0.88652,0.9349,0.46051,1.6331,0.64078,1.11393,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,17120.9,1.18881,0.59355,1.04172,0.92748,0.88652,0.93478,0.46058,1.63252,0.64051,1.1136,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,17243.3,1.19202,0.59395,1.04132,0.92737,0.88566,0.93481,0.46075,1.63245,0.6404,1.11338,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,17365.8,1.19294,0.59278,1.03964,0.92717,0.88596,0.93474,0.46106,1.63246,0.6403,1.11302,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,17488.7,1.18587,0.58975,1.03881,0.92723,0.8863,0.93464,0.46082,1.63311,0.64035,1.11299,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,17611.9,1.18703,0.59145,1.03973,0.92733,0.8864,0.93484,0.46079,1.63288,0.63994,1.11275,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,17734.2,1.1843,0.58975,1.03752,0.92723,0.8863,0.93494,0.46059,1.63327,0.64001,1.11263,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,17855.4,1.1836,0.58913,1.03565,0.9271,0.8864,0.935,0.46067,1.63384,0.63994,1.11252,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,17977.7,1.18451,0.59069,1.03713,0.92718,0.88669,0.9351,0.46082,1.63344,0.63987,1.11227,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,18094.5,1.1853,0.58965,1.03733,0.92672,0.88662,0.93488,0.46072,1.63415,0.63991,1.11223,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,18209.1,1.18796,0.59105,1.03782,0.92678,0.88635,0.93495,0.46082,1.63473,0.64009,1.11222,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,18323.6,1.18633,0.59033,1.0373,0.92653,0.887,0.93534,0.461,1.63443,0.64009,1.11195,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,18438,1.18557,0.59044,1.03745,0.92648,0.88686,0.93521,0.46115,1.63354,0.63971,1.11131,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,18551,1.18451,0.58904,1.03603,0.92674,0.8864,0.93539,0.46136,1.63382,0.64008,1.11109,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,18664.5,1.18708,0.58935,1.03597,0.92699,0.8864,0.93522,0.46109,1.63413,0.63992,1.11088,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,18777.2,1.18517,0.58927,1.03555,0.92693,0.88584,0.93526,0.46101,1.63495,0.64017,1.11086,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,18890.1,1.18683,0.59114,1.03677,0.92649,0.88668,0.93529,0.46085,1.6358,0.6401,1.11079,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,19003.5,1.18394,0.58859,1.03533,0.92674,0.887,0.93545,0.46072,1.63635,0.64043,1.11068,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,19117.8,1.18804,0.59036,1.03612,0.92636,0.88716,0.93514,0.46086,1.63544,0.64015,1.11022,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,19232.8,1.17859,0.58597,1.03435,0.92627,0.88716,0.93541,0.46115,1.63474,0.64016,1.10992,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,19347.5,1.17847,0.58568,1.03401,0.92652,0.88687,0.93531,0.46115,1.63495,0.64037,1.10975,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,19464.1,1.18161,0.58666,1.03605,0.92726,0.88654,0.93553,0.46106,1.63581,0.6405,1.10983,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,19582.3,1.18521,0.58795,1.03235,0.92757,0.88645,0.93578,0.46111,1.63576,0.64055,1.10951,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,19699.5,1.17922,0.58595,1.03293,0.92785,0.88602,0.93562,0.46101,1.63641,0.64043,1.1095,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,19816.6,1.18005,0.58613,1.03339,0.92778,0.8857,0.93551,0.46145,1.63556,0.64026,1.10909,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,19933.3,1.18538,0.58776,1.03444,0.92738,0.88572,0.93565,0.46162,1.63557,0.64033,1.10885,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,20048.7,1.17725,0.58481,1.0316,0.92731,0.88598,0.93559,0.46168,1.63518,0.64012,1.1086,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,20162.8,1.17781,0.58446,1.03107,0.9278,0.88598,0.93551,0.46177,1.63468,0.64017,1.10816,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,20277,1.17457,0.5845,1.03258,0.92823,0.88621,0.93548,0.46208,1.63429,0.64027,1.10788,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,20393.8,1.1765,0.58406,1.03109,0.92803,0.88658,0.93584,0.46227,1.63417,0.64004,1.10751,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,20512.2,1.17752,0.58413,1.03144,0.92857,0.88595,0.93594,0.46209,1.63386,0.64015,1.10719,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,20628.9,1.16983,0.58166,1.0315,0.92843,0.88585,0.93579,0.46203,1.63351,0.64002,1.1069,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,20746.1,1.17966,0.58395,1.03181,0.92862,0.88536,0.93598,0.46218,1.63328,0.63985,1.10666,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,20863,1.17493,0.58266,1.03127,0.92859,0.88499,0.93579,0.46238,1.63358,0.63958,1.10643,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,20980.5,1.17362,0.58198,1.02781,0.92864,0.88567,0.93598,0.46254,1.63337,0.6395,1.10602,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,21098,1.1784,0.58277,1.02945,0.92856,0.88581,0.93609,0.46257,1.63258,0.63916,1.10573,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,21215.3,1.17066,0.58147,1.02902,0.92818,0.88614,0.93629,0.46313,1.63259,0.63947,1.10548,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,21332.5,1.16943,0.58036,1.02974,0.92878,0.88547,0.9362,0.46316,1.63219,0.63958,1.10535,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,21450.9,1.17157,0.58229,1.02863,0.92928,0.88528,0.93644,0.46344,1.63167,0.63932,1.10488,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,21566.1,1.17601,0.58241,1.02882,0.929,0.88519,0.9366,0.46371,1.63115,0.63895,1.10448,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,21681.5,1.17211,0.58141,1.02787,0.9291,0.88452,0.9365,0.46317,1.63064,0.63857,1.10417,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,21797,1.17259,0.58054,1.02834,0.92936,0.88412,0.93622,0.46311,1.63048,0.6386,1.10392,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,21913.4,1.17351,0.58178,1.02864,0.9297,0.88412,0.93625,0.46345,1.63045,0.63851,1.10369,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,22030,1.17086,0.58086,1.02783,0.92973,0.88482,0.93658,0.46365,1.63021,0.6382,1.10344,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,22144.7,1.16584,0.57717,1.02588,0.92974,0.88496,0.93637,0.46365,1.63046,0.63797,1.1033,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,22261.3,1.16804,0.57942,1.0266,0.92911,0.88588,0.93647,0.46389,1.63007,0.63792,1.10297,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,22377.2,1.16931,0.57746,1.0272,0.92931,0.88558,0.93661,0.46473,1.62979,0.6377,1.10268,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,22493.3,1.16692,0.57843,1.0261,0.92978,0.88542,0.93665,0.46492,1.62943,0.63788,1.10229,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,22609.2,1.16981,0.57955,1.02717,0.9301,0.88542,0.93632,0.46393,1.62969,0.63784,1.10223,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,22727.1,1.16161,0.5765,1.02465,0.92977,0.88558,0.93671,0.46363,1.62967,0.63771,1.10193,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,22846,1.171,0.5774,1.02607,0.92963,0.88563,0.93645,0.4636,1.62953,0.63764,1.10171,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,22951.6,1.16805,0.57635,1.02518,0.92885,0.88614,0.93634,0.46346,1.62996,0.63769,1.10151,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,23057.1,1.16426,0.5774,1.02432,0.92864,0.88593,0.9363,0.46344,1.62981,0.63791,1.10115,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,23162.4,1.16196,0.57371,1.02426,0.92893,0.88612,0.93643,0.46346,1.62956,0.63765,1.10105,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,23272.1,1.16074,0.5747,1.02484,0.92837,0.88628,0.93638,0.46329,1.62997,0.63776,1.10098,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,23386.7,1.16366,0.57592,1.02265,0.92663,0.88761,0.93611,0.46316,1.62992,0.6375,1.1007,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,23500.7,1.15943,0.57227,1.0224,0.92667,0.88756,0.93637,0.46337,1.62964,0.63723,1.10036,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,23615.1,1.15912,0.57213,1.02333,0.92681,0.88751,0.93623,0.46325,1.62986,0.63724,1.1002,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,23729.2,1.16653,0.57548,1.02283,0.9277,0.88672,0.93633,0.46346,1.63007,0.637,1.10007,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,23843.3,1.1579,0.57306,1.02272,0.92796,0.8863,0.93615,0.46359,1.63005,0.63713,1.09985,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,23957.6,1.16138,0.57254,1.02195,0.92747,0.88663,0.93611,0.46349,1.63072,0.63692,1.09985,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,24071.6,1.15939,0.5725,1.02281,0.92794,0.88602,0.93594,0.46329,1.63166,0.63678,1.09985,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,24185.8,1.15617,0.57017,1.02056,0.92733,0.88626,0.93642,0.46324,1.63134,0.63666,1.0996,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,24299.7,1.15978,0.57235,1.02256,0.92719,0.88621,0.93611,0.46307,1.63201,0.63696,1.09963,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,24413.9,1.16558,0.57368,1.02199,0.92779,0.8864,0.93612,0.46297,1.63267,0.63684,1.09967,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,24528.2,1.15386,0.57011,1.01991,0.92762,0.88654,0.93616,0.46281,1.6335,0.63689,1.09976,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,24642.3,1.15366,0.57004,1.02198,0.92782,0.88623,0.93622,0.46259,1.63396,0.6369,1.0997,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,24756.6,1.15477,0.56933,1.01895,0.92794,0.88626,0.93637,0.46294,1.63362,0.63692,1.0995,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,24870.3,1.15145,0.56881,1.02026,0.92837,0.88625,0.93638,0.46263,1.63413,0.63703,1.09931,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,24984.9,1.15774,0.57106,1.02099,0.9281,0.88607,0.9363,0.46254,1.63429,0.63685,1.09922,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,25099,1.15467,0.56826,1.02019,0.92823,0.88688,0.93669,0.46241,1.63419,0.63672,1.09925,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,25213.2,1.1556,0.56939,1.02026,0.9286,0.88642,0.93665,0.46241,1.63414,0.63682,1.09909,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,25326.9,1.15144,0.56774,1.01774,0.92875,0.88644,0.93661,0.46217,1.63443,0.63696,1.09899,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,25443.4,1.15993,0.57182,1.01892,0.92867,0.8863,0.93652,0.46231,1.6343,0.6369,1.09865,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,25561.2,1.15308,0.5682,1.01767,0.92838,0.88647,0.93641,0.46225,1.63428,0.63689,1.09845,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,25668.9,1.14979,0.56604,1.01806,0.92849,0.88644,0.93626,0.46204,1.63381,0.63686,1.09812,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,25773.8,1.1494,0.56585,1.01748,0.92844,0.88682,0.93651,0.46188,1.63461,0.63678,1.09811,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,25878.9,1.14526,0.56527,1.01626,0.92855,0.88649,0.9363,0.46191,1.6342,0.63658,1.09786,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
